aiddata_id	donor	sector	title	short_description	long_description	aiddata_activity_code	codeRule_characterLength
8601106	Netherlands	VIII.1. Emergency Response	DISTRIBUTIE MEDICIJNEN	EMERGENCY MEDICAL RELIEF		72020.01 	49
24851086	Switzerland	VIII.1. Emergency Response	ICRC PROGRAMME CONTRIBUTIONS 2003	ICRC PROGRAMME CONTRIBUTIONS	ICRC PROGRAMME CONTRIBUTIONS 2003	72020.01 	97
17660416	Norway	I.5.a. Government & Civil Society-general	AHLC MEETING APRIL 2002	STRENGTHENING CIVIL SOCIETY		15150.01 	53
11617955	Netherlands	VIII.1. Emergency Response	NOODHULP MITCH EL SALVADOR EER	EMERGENCY/DISTRESS RELIEF		72010.01 	58
28656420	Switzerland	VIII.1. Emergency Response	Caritas, CLMC, Migration Center	EMERGENCY/DISTRESS RELIEF	Caritas, CLMC, Migration Center	72010.01 	90
10956603	Sweden	I.5.a. Government & Civil Society-general	COMMUNITY LAW CENTRE 1997-99	COMMUNITY LAW CENTRE 1997-99		15130.01|15130.05 	59
23069608	Japan	II.4. Banking & Financial Services		TC AGGREGATED ACTIVITIES		99810.01 	27
40145399	Arab Fund for Economic & Social Development (AFESD)		Repair of Neighbourhoods in Hebron(2)	<br>	<br>	43030.04 	48
24709918	Sweden	VIII.1. Emergency Response	OCHA EARTHQUAKE FLASH2005 OCHA PAK 2005 EARTHQ	EARTHQUAKE		72050.01 	59
5876727	Netherlands	VIII.2. Reconstruction Relief & Rehabilitation		RECONSTRUCTION RELIEF		73010.01 	24
7213097	Germany	VIII.1. Emergency Response		EMERGENCY/DISTRESS RELIEF		72010.01 	28
21255014	Belgium	I.5.a. Government & Civil Society-general	PROMOTION DES DROITS DE L'HOMME APRODEH	PROMOTION DES DROITS DE L'HOMME		15150.07 	73
37376689	Spain	III.1.a. Agriculture	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
38969497	United Nations Development Programme (UNDP)	VIII.1. Emergency Response	Reg. Project- IDP Associations	REG. PROJECT- IDP ASSOCIATIONS		72010.01 	63
3250834	Chile		Escuela Gabriela Mistral barrio Guatemala y Escuela Pablo Neruda	<br>	<br>	11105.01 	75
18660006	European Communities (EC)	I.5.a. Government & Civil Society-general	TA TO THE NAO	TA TO THE NAO		15105.01 	29
14477787	Norway	I.5.a. Government & Civil Society-general	GYPSY FESTIVAL OSLO	HUMAN RIGHTS:  GYPSY FESTIVAL OSLO		15150.05|16010.07 	56
24543904	Norway	I.5.a. Government & Civil Society-general	GLO/SAMI COUNSIL	GLO/SAMI COUNSIL		99810.01 	35
2431911	Asian Development Bank (ASDB)		Primary Health Care Expansion	<br>	TA; Project Preparatory	12220.01|12220.02 	59
7880887	Sweden	VIII.1. Emergency Response		EMERGENCY/DISTRESS RELIEF		72010.01 	28
50100223	New Zealand	I.5.a. Government & Civil Society-general	Childrens Rights awareness	CHILDRENS RIGHTS AWARENESS	Childrens Rights awareness	15150.07|16010.05 	81
2319451	Asian Development Fund (ASDF)		Outer Islands Electrification (Sector)			23005.01 	41
1098935	Caribbean Development Bank (CDB)		Small Industry Loans			32130.01 	23
13154623	Canada	I.5.a. Government & Civil Society-general	MONITORING AND EVALUATION OF POVERTY ALLEVIATION	MONITORING AND EVALUATION OF POVERTY ALLEVIATION		51010.03 	99
97053035	Japan	II.1. Transport & Storage	TC AGGREGATED ACTIVITIES	TC AGGREGATED ACTIVITIES		99810.01 	51
24442495	Norway	I.5.a. Government & Civil Society-general	SDN/ASSESSMENT AND EVALUATION COMMISSION	SDN/ASSESSMENT AND EVALUATION COMMISSION		91010.01 	83
8725180	United Kingdom	I.5.a. Government & Civil Society-general		GENERAL GOVERNMENT SERVICES		15140.02 	30
30420295	European Communities (EC)	VIII.1. Emergency Response		EMERGENCY FOOD AID	ECHO/DIP/BUD/2006/01000	72040.01 	44
2400775	European Bank for Reconstruction & Development (EBRD)		Regional Trade Facilitation Programme: International Bank of Azerbaijan			33120.01|24030.02 	74
2415163	OPEC Fund for International Development (OFID)		Balance of Payments Support			51010.04 	30
32832174	Luxembourg	VIII.1. Emergency Response	Projet de communication de UN-OPS	PROJET DE COMMUNICATION DE UN-OPS		72050.01 	69
7155787	European Communities (EC)	VIII.1. Emergency Response		EMERGENCY/DISTRESS RELIEF		72010.01 	28
14495960	Norway	I.5.b. Conflict, Peace & Security	THE INT'L SUMMER SCHOOL	UN PEACE BUILDING:  THE INTERNATIONAL SUMMER SCHOOL		11320.04|15230.01 	77
19515629	Norway	I.5.a. Government & Civil Society-general	JUNIOR PROFESSIONAL OFFICERS	STRENGTHENING CIVIL SOCIETY		15140.04 	58
17332244	Germany	I.2.b. Basic Health		GOVERNMENT CONTRIBUTIONS VIA NGO		92005.01 	35
17321607	Germany	I.3. Population Pol./Progr. & Reproductive Health		GOVERNMENT CONTRIBUTIONS VIA NGO		92005.01 	35
7265345	United Kingdom	VIII.1. Emergency Response		EMERGENCY/DISTRESS RELIEF		72010.01 	28
22953991	United States	IX. Administrative Costs of Donors	ADMINISTRATIVE COSTS	ADMINISTRATIVE COSTS	OPERATING EXPENSES	91010.01 	61
10835160	Netherlands	I.5.a. Government & Civil Society-general	MIC-DATABASE (MUNICIPAL INTERN	PUBLIC ADMINISTRATION		15140.04 	54
31437177	Germany	I.5.a. Government & Civil Society-general	Strengthening civil society	STRENGTHENING CIVIL SOCIETY	Strengthening civil society	15150.01 	84
21613475	Germany	I.5.a. Government & Civil Society-general	INTEGRATED SPECIALIST	INTEGRATED SPECIALIST		99810.01 	45
23230380	New Zealand	I.5.a. Government & Civil Society-general	ELECTION OBSERVERS / GOVERNMENT / ELECTION OBSERVERS	ELECTION OBSERVERS		15150.06 	73
22215973	United Kingdom	I.5.a. Government & Civil Society-general		DIAMONDS - LAWS REVIEW	To review and redraft the laws and produce one consolidated Minerals Law	32210.02|32220.06 	97
50053229	Spain	I.5.a. Government & Civil Society-general	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
10703352	France	VIII.1. Emergency Response		FONDS D'URGENCE HUMANITAIRE		72010.01 	30
24389408	Norway	I.5.a. Government & Civil Society-general	MIER FINANCIAL TRAININIG IN TREASURY	MIER FINANCIAL TRAININIG IN TREASURY		24010.03 	75
27014559	European Communities (EC)			EMERGENCY/DISTRESS RELIEF		72010.01 	28
23424559	United Nations Children s Fund (UNICEF)	I.6. Other Social Infrastructure & Services	PROJECT SUPPORT / OTHER MULTISECTOR	PROJECT SUPPORT		43010.01 	53
27344323	Germany		INTEGRATED SPECIALIST	INTEGRATED SPECIALIST		99810.01 	45
22028870	Sweden	I.5.a. Government & Civil Society-general	UNDP UNV III GUATEMALA	UNDP UNV III GUATEMALA		15110.05 	47
37532640	Spain	I.4. Water Supply & Sanitation	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
17321011	Germany	VIII.1. Emergency Response		GOVERNMENT CONTRIBUTIONS VIA NGO		92005.01 	35
15220876	European Communities (EC)	I.5.a. Government & Civil Society-general	B7-7040/2000/T-1999/364	HUMAN RIGHTS	B7-7040/2000/T-1999/364	15150.07 	61
24054187	Germany	II.2. Communications	INTEGRIERTE FACHKRAFT	INTEGRATED SPECIALIST		99810.01 	45
8997268	Netherlands	VIII.1. Emergency Response		EMERGENCY/DISTRESS RELIEF		72010.01 	28
37426532	Spain	VIII.1. Emergency Response	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
12629498	Netherlands	VIII.1. Emergency Response		EMERGENCY/DISTRESS RELIEF		72010.01 	28
19230462	Germany	III.1.a. Agriculture	GOVERNMENT CONTRIBUTIONS VIA NGO	GOVERNMENT CONTRIBUTIONS VIA NGO		92005.01|15105.01 	67
36736113	Switzerland	I.6. Other Social Infrastructure & Services	Cultural Activities	CULTURAL ACTIVITIES		16010.07|16010.05 	41
19883063	Ireland	VIII.1. Emergency Response		AGENCY FOR PERSONAL SERVICE OVERSEAS (APSO)		92020.01 	46
13845620	Switzerland	I.5.a. Government & Civil Society-general	BLACK SASH	DROITS DE LA PERSONNE		15150.07 	34
23027785	Japan	I.4. Water Supply & Sanitation		TC AGGREGATED ACTIVITIES		99810.01 	27
32237760	Switzerland	I.5.b. Conflict, Peace & Security	Justice and Police Reforms	SECURITY SYSTEM MANAGEMENT AND REFORM	Justice and Police Reforms	15130.06|15210.01|15130.02 	92
36744795	Switzerland	VIII.1. Emergency Response	Activities South-Ossetia crisis 2008	ACTIVITIES SOUTH-OSSETIA CRISIS 2008		72010.01 	75
3005338	World Bank - International Finance Corporation (IFC)		Expand production of chassis frames and gas tanks			32120.17 	52
7374938	France	I.5.a. Government & Civil Society-general		GENERAL GOVMNT SERVICES		15140.02 	26
27967739	Germany	II.5. Business & Other Services	Integrated Experts	INTEGRATED EXPERTS	Integrated Experts	15110.01 	57
2433247	Asian Development Bank (ASDB)		Pacific Financial Technical Assistance Centre 1999-2001-Second Tranche			24005.01 	73
13272872	Japan	VIII.1. Emergency Response	EMERGENCY DISASTER RELIEF.	EMERGENCY DISASTER RELIEF		72010.01 	54
13842005	Switzerland	I.5.a. Government & Civil Society-general	NLC NATIONAL CAPACITY BUILDING	JUSTICE, DROITS, DEMOCRATISATION		15150.07|15150.05|15130.01 	65
13413839	United Nations Development Programme (UNDP)	I.5.a. Government & Civil Society-general	ADMINISTRATION POUR LE DEVELOPPEMENT	ADMINISTRATION POUR LE DEVELOPPEMENT		15110.01 	75
10910310	Sweden	I.5.a. Government & Civil Society-general	CONSULTANT FOR ORGANIZATION OF GENDER ARCHIVE	GENDER ARCHIVE ORGANISATION EXPERT		15150.09 	82
20247413	Canada	I.3. Population Pol./Progr. & Reproductive Health	GENDER IDEAS FORUM 2002/2003	GENDER IDEAS FORUM 2002/2003		15150.09 	59
40145381	Arab Fund for Economic & Social Development (AFESD)		Inter-Arab/(ICARDA) Supporting the activities of the Centre during 1995(2)	<br>	<br>	31182.01|31181.01|31110.03 	85
2445337	Asian Development Bank (ASDB)		Pakistan Engineering Company Ltd. (PECO) Rehabilitation and Expansion			32120.02|32120.16 	72
14597327	Sweden	VIII.1. Emergency Response	UNDP -FLOODS 2000	EMERGENCY DISTRESS RELIEF : UNDP -FLOODS		72010.01 	60
35801877	Germany	I.5.a. Government & Civil Society-general	Country Program Bolivia	COUNTRY PROGRAM BOLIVIA	L&auml;nderprogramm Bolivien	51010.05 	77
22997993	Japan	I.1.b. Basic Education		TC AGGREGATED ACTIVITIES		99810.01 	27
11847862	Switzerland	VIII.1. Emergency Response	VERANSTALTUNG IM RAHMEN NATO/PFP	EMERGENCY/DISTRESS RELIEF		72010.01 	60
13849494	Switzerland	VIII.1. Emergency Response		EMERGENCY/DISTRESS RELIEF		72010.01 	28
50002254	United States	IX. Administrative Costs of Donors	Administrative Costs	ADMINISTRATIVE COSTS	Operating Expenses	91010.01 	61
39191910	United Nations Children s Fund (UNICEF)	VIII.1. Emergency Response	4055. Emergency supplies - Health	EMERGENCY SUPPLIES - HEALTH	Emergency supplies - Health	72020.01 	90
12437542	Germany	VIII.1. Emergency Response		EMERGENCY FOOD AID		72040.01 	21
8073807	Norway	I.5.a. Government & Civil Society-general		GENERAL GOVMNT SERVICES		15140.02 	26
26773702	United Nations Children s Fund (UNICEF)	I.6. Other Social Infrastructure & Services	PLANS OF ACTION FOR CHILDREN	PLANS OF ACTION FOR CHILDREN		16010.05 	59
21604843	Germany	III.1.b. Forestry	DEVELOPMENT AID VOLUNTEER	DEVELOPMENT AID VOLUNTEER		99810.01 	53
50070187	Japan	VI.2. Dev. Food Aid/Food Security Ass.	Food Aid	FOOD AID	Food Aid	72040.01 	27
27798681	Germany	I.5.a. Government & Civil Society-general	Integrated Experts	INTEGRATED EXPERTS	Integrated Experts	15110.01 	57
36755350	Switzerland	VIII.1. Emergency Response	WFP: secondment protection	WFP: SECONDMENT PROTECTION		72050.01|72040.01 	55
2431943	Asian Development Bank (ASDB)		Sindh Rural Development			43040.01 	26
7476366	Canada	VIII.1. Emergency Response		EMERGENCY/DISTRESS RELIEF		72010.01 	28
26793916	United Nations Children s Fund (UNICEF)	I.3. Population Pol./Progr. & Reproductive Health	PROJECT SUPPORT	PROJECT SUPPORT		51010.05 	33
24412671	Norway	VIII.1. Emergency Response	COD/UN CAP DRC 2005 WFP	COD/UN CAP DRC 2005 WFP		72040.01 	49
24620817	Sweden	I.5.a. Government & Civil Society-general	D R KONGO REFERENDUM 05	D R KONGO REFERENDUM 05		15150.06 	49
27889547	Germany	I.5.a. Government & Civil Society-general	Strengthening civil society	STRENGTHENING CIVIL SOCIETY	Strengthening civil society	15150.01 	84
1964663	Asian Development Bank (ASDB)		Third Airports Development (Southern Philippines)			21050.02 	52
2431932	Asian Development Bank (ASDB)		Institutional Strengthening of the Housing Sector			16030.02|16030.01 	52
10887849	Norway	XI. Refugees in Donor Countries		REFUGEES IN NORWAY		93010.01 	21
40334828	Global Environment Facility (GEF)		Rural Corridors and Biodiversity Conservation			41030.02|41030.01 	48
14391105	Norway	I.5.a. Government & Civil Society-general	VIOLENCE MONITORING	VIOLENCE MONITORING		15205.01 	41
38651020	Japan	I.6. Other Social Infrastructure & Services		TC AGGREGATED ACTIVITIES	TC AGGREGATED ACTIVITIES	99810.01 	51
23699989	Belgium	I.5.a. Government & Civil Society-general	REINTEGRATION ENFANTS	REINTEGRATION ENFANTS	REINTEGRATION ENFANTS	16010.05 	66
91716231	Arab Bank for Economic Development in Africa (BADEA)		Study on Poultry and Fisheries 	<br>	<br>	31182.03|31382.01 	42
21349246	France	IV.2. Other Multisector	APPUI A LA DECENTRALISATION	APPUI A LA DECENTRALISATION		15140.03 	57
12812288	Sweden	I.5.a. Government & Civil Society-general	MEDIA COUNCIL INTERIM 99	MEDIA COUNCIL		15150.08 	40
24133026	Germany	I.5.a. Government & Civil Society-general	EMPLOYMENT ORIENTED PRIVATE SECTOR PROMOTION	EMPLOYMENT ORIENTED PRIVATE SECTOR PROMOTION		25010.08|16020.01 	91
13804710	Sweden	I.5.a. Government & Civil Society-general	PALESTINE-ISRAEL JOURNAL CONTINUED SUPPORT	PALESTINE-ISRAEL JOURNAL		22030.03 	69
29762374	United States	I.5.a. Government & Civil Society-general	Goverment Held More Accountable	GOVERMENT HELD MORE ACCOUNTABLE	Goverment Held More Accountable	15120.04 	96
32149758	Sweden	VIII.1. Emergency Response	SRV FIN FRAME 2007	SRV FIN FRAME 2007	SRV FIN FRAME 2007	15105.01 	57
2407497	European Bank for Reconstruction & Development (EBRD)		Uz-Arctech		Establishment of manufacturing plant producing welding equipment.	32120.16|32120.01 	78
23099853	Japan	III.1.b. Forestry		TC AGGREGATED ACTIVITIES		99810.01 	27
11883664	United Kingdom	I.5.a. Government & Civil Society-general	R7031 INTRAC/LEO THOMAS	ECONOMIC AND DEVELOPMENT PLANNING		15110.01 	59
32341262	Switzerland	VIII.1. Emergency Response	Humanitarian Aid Personal Costs	EMERGENCY/DISTRESS RELIEF	Humanitarian Aid Personal Costs	72010.01 	90
21513810	Germany	I.2.a. Health, General	INTEGRATED SPECIALIST	INTEGRATED SPECIALIST		99810.01 	45
2414707	Caribbean Development Bank (CDB)		Bridge Rehabilitation - Belize	<br>	Reconstruction of the Kendal and Mullins River Bridges.	21020.02 	92
21571447	Germany	III.1.b. Forestry	DEVELOPMENT AID VOLUNTEER	DEVELOPMENT AID VOLUNTEER		99810.01 	53
9267823	Belgium	VIII.1. Emergency Response		FRAIS TRANSPORT CONVOI HUMANITAIRE		72050.01 	37
23113130	Japan	III.2.a. Industry		TC AGGREGATED ACTIVITIES		99810.01 	27
9530695	Sweden	I.5.a. Government & Civil Society-general	IHRLG, TRAINING DEFENCE LAWYERS, CAMBODIA	DEFENCE LAWYERS CAMBODIA		15130.01|15130.05 	68
12029366	Spain	VIII.1. Emergency Response	EMERGENCIA SUDAN	EMERGENCY AID		72010.01 	32
23089987	Japan	I.5.a. Government & Civil Society-general		TC AGGREGATED ACTIVITIES		99810.01 	27
15667668	Germany	VIII.1. Emergency Response		EMERGENCY FOOD AID		72040.01 	21
2402369	European Bank for Reconstruction & Development (EBRD)		Japan-Uzbekistan small business programme: Hamkor Bank			24030.02|25010.08 	57
23140506	Japan	IV.1. General Environment Protection		TC AGGREGATED ACTIVITIES		99810.01 	27
6221381	Netherlands	VIII.1. Emergency Response		ETHIOPIAN REFUGEES		72010.01 	21
29436184	Spain	VIII.1. Emergency Response	AYUDA HUMANITARIA TSUNAMI	HUMANITARIAN AID	AYUDA HUMANITARIA TSUNAMI	72010.01 	69
28874227	Ireland	I.5.a. Government & Civil Society-general		WOMEN IN DEVELOPMENT	BALKANS &amp; CIS	42010.01 	40
35001843	United Nations Children s Fund (UNICEF)	VIII.2. Reconstruction Relief & Rehabilitation	4101. Emergency supplies - Education	EMERGENCY SUPPLIES - EDUCATION	Emergency supplies - Education	72010.01 	99
10814452	Netherlands	VIII.1. Emergency Response	UN CONSOLIDATED INTER-AGENCY A	HUMANITARIAN AID		72010.01 	49
98336814	Germany	I.5.a. Government & Civil Society-general	Government administration	GOVERNMENT ADMINISTRATION	Government administration	15140.01 	78
7392034	Germany	VIII.1. Emergency Response		EMERGENCY/DISTRESS RELIEF		72010.01 	28
22003291	Sweden	I.5.a. Government & Civil Society-general	TWIN 03 TURKIET FISHERIES	TWIN 03 TURKIET FISHERIES		31320.01|31320.02 	53
9571562	United Kingdom	I.5.a. Government & Civil Society-general	SECONDARY HAZARD ASSESSMENT	GOVERNMENT PLANNING		15110.01 	49
13407842	United Nations Development Programme (UNDP)	I.5.a. Government & Civil Society-general	AID COORDINATION IN RS	AID COORDINATION		15110.04 	41
2428906	Kuwait		Treated Sewage water for Irrigation	<br>	<br>	31140.02 	46
3116133	Liechtenstein		"""3 scholarships for Ligita"""	<br>	<br>	11320.06 	42
9297463	Belgium	III.1.a. Agriculture		ALLOCATIONS DE VOLONTARIAT CT		99810.01 	32
29868154	United States	I.5.b. Conflict, Peace & Security		CIVILIAN PEACE-BUILDING, CONFLICT PREVENTION AND RESOLUTION	Office of Transition Initiatives	15220.01 	94
17614082	Norway	I.5.b. Conflict, Peace & Security	MINE ACTION IN NUBA MOUNTAINS	MINE ACTION IN NUBA MOUNTAINS		15250.01 	61
10643472	Belgium	I.5.a. Government & Civil Society-general	PREVENTIE GEBRUIK EN MISBRUIK VAN DR	STRENGTHENING CIVIL SOCIETY		15150.03|15150.01 	66
36740903	Switzerland	VIII.2. Reconstruction Relief & Rehabilitation	TdHL Humanitarian Programme Africa 2007	TDHL HUMANITARIAN PROGRAMME AFRICA 2007		72010.01 	81
17623886	Norway	I.5.a. Government & Civil Society-general	UGA NAT ASS OF THE BLIND	ASSOCIATION OF THE BLIND		16010.05 	51
22814717	United States	I.5.a. Government & Civil Society-general	FUNDACION ENCUENTRO DE L	FREE FLOW OF INFORMATION	TO PROVIDE SUPPORT FOR PRODUCTION OF	15150.08 	87
9398411	Netherlands	VIII.1. Emergency Response		EMERGENCY/DISTRESS RELIEF		72010.01 	28
14541053	Sweden	I.5.a. Government & Civil Society-general	PUM - NURCHA	PUBLIC SECTOR FINANCIAL MANAGEMENT		15120.01 	49
24015924	Germany	I.2.a. Health, General	INTEGRIERTE FACHKRAFT	INTEGRATED SPECIALIST		99810.01 	45
30780089	United Nations Children s Fund (UNICEF)	VIII.2. Reconstruction Relief & Rehabilitation	4101. Emergency supplies - Education	EMERGENCY SUPPLIES - EDUCATION	Emergency supplies - Education	72010.01 	99
12862418	Sweden	VIII.1. Emergency Response	PMU PRODAD NICA REHAB	EMERGENCY AID: REHABILITATION		73010.01 	53
21258319	Belgium	VIII.1. Emergency Response	AIDE ALIMENTAIRE 2004 / UNRWA ACHAT	AIDE ALIMENTAIRE 2009		72040.01 	59
2446733	Asian Development Bank (ASDB)		Impact Evaluation Study of Bank Operations in the Irrigation Sector			31140.02|31191.03 	70
21556978	Germany	III.1.a. Agriculture	INTEGRATED SPECIALIST	INTEGRATED SPECIALIST		99810.01 	45
30586883	United Nations Children s Fund (UNICEF)	I.5.a. Government & Civil Society-general	4189. Public advocacy reports	PUBLIC ADVOCACY REPORTS	Public advocacy reports	15150.08|15150.01 	78
17856073	Switzerland	VIII.1. Emergency Response	FRY / KOSOVO /COOF/BETRIEBSKOS	EMERGENCY/DISTRESS RELIEF		72010.01 	58
21538373	Germany	IV.2. Other Multisector	DEVELOPMENT AID VOLUNTEER	DEVELOPMENT AID VOLUNTEER		99810.01 	53
36224027	Netherlands	VIII.1. Emergency Response	DMV/HH ZA/WFP/CAP Floods 2008	EMERGENCY/DISTRESS RELIEF	Overstromingen Zuidelijk Afrika	72010.01 	88
10421992	Sweden			EMERGENCY/DISTRESS RELIEF		72010.01 	28
13400971	United Nations Development Programme (UNDP)	I.5.a. Government & Civil Society-general	PROMOTION OF AGENDA 21 SHD IN QNP (TIBET)	PROMOTION OF AGENDA 21 SHD IN QNP (TIBET)		15110.01 	85
22897902	United States	I.5.a. Government & Civil Society-general	NGO SUPPORT	NGO SUPPORT	TO PROVIDE TRAINING, INFORMATION AND	92005.01 	61
8265834	Austria	VIII.1. Emergency Response		REFUGEES RESETTLEMENT		72010.01 	24
25050690	Ireland	I.5.a. Government & Civil Society-general		GOV HUMAN RIGHTS	HUMAN RIGHTS - GRANT	15150.07 	39
15943122	Norway	VIII.1. Emergency Response	WEST-AFRIKA	AID TO REFUGEES (IN RECIP. COUNTRY)		72010.01 	49
11771208	Sweden	I.5.a. Government & Civil Society-general	STUDY ON DEM/HR IN ZAMBIA	STRENGTHENING CIVIL SOCIETY : STUDY ON DEM/HR IN ZAMBIA		15150.07|15150.05|43082.01 	83
1964382	Asian Development Bank (ASDB)		Yunnan Dachaoshan Power Transmission			23040.03|23040.01 	39
12735440	Norway	VIII.1. Emergency Response	EMERGENCY RELIEF FOR IDPS	EMERGENCY RELIEF FOR IDPS		72010.01 	53
3005824	World Bank - International Finance Corporation (IFC)		Pulp, paper and timber			32120.07 	25
5924037	Japan	VIII.1. Emergency Response		EMERGENCY/DISTRESS RELIEF		72010.01 	28
2429876	Asian Development Bank (ASDB)		Development of a Framework for Electricity Tariffs in Andhra Pradesh			23010.03|23010.01 	71
7609918	Netherlands	VIII.1. Emergency Response		EMERGENCY FOOD RELIEF		72040.01 	24
7951489	United States	I.5.a. Government & Civil Society-general		COMMUNITY DEVELOPMENT		15150.01|15150.02 	24
14824501	Ireland	I.5.a. Government & Civil Society-general	FREE FLOW OF INFORMATION	FREE FLOW OF INFORMATION		11230.01|15150.08 	51
11939890	Finland	I.5.a. Government & Civil Society-general		HUMANITARIAN AID TO HUMAN RIGHTS ORG		72010.01 	39
28050107	Germany	IV.2. Other Multisector	Integrated Experts	INTEGRATED EXPERTS	Integrated Experts	15110.01 	57
16838607	European Communities (EC)	VIII.1. Emergency Response		EMERGENCY/DISTRESS RELIEF		72010.01 	28
24913782	Switzerland	I.5.a. Government & Civil Society-general	WORLD WATER FORUM MEXICO 2006	HUMAN RIGHTS	WORLD WATER FORUM MEXICO 2006	14010.01|15150.07|11120.06 	73
19885399	Ireland	I.5.a. Government & Civil Society-general		EAST TIMOR PROGRAMME		99810.01 	23
3002889	Hungary		trip of Hungarian State Audit Office delegation to Vietnam	<br>	<br>	15120.04|15120.02|15140.04 	69
8450945	Finland	VIII.1. Emergency Response		EMERGENCY/DISTRESS RELIEF		72010.01 	28
96893050	United States	IV.2. Other Multisector	OE TRUSFUNDS COR	OE TRUSFUNDS COR	OE Trust Funds [through STAPLES]	99810.01 	67
50094681	Australia	VIII.2. Reconstruction Relief & Rehabilitation	Asian Tsunami Relief Support	ASIAN TSUNAMI RELIEF SUPPORT		72010.01 	59
22507595	Spain	I.5.a. Government & Civil Society-general	PROYECTO DE DESARROLLO SOCIOECONOMICO DE COMUNIDADES DE AMERICA LATINA	STRENGTHENING CIVIL SOCIETY		15150.03|15150.02 	100
23119880	Japan	I.4. Water Supply & Sanitation		TC AGGREGATED ACTIVITIES		99810.01 	27
2400946	European Bank for Reconstruction & Development (EBRD)		Regional Trade Facilitation Programme: NBU			24030.02|33120.01 	45
24981600	Finland	VIII.1. Emergency Response		REFUGEE COSTS	REFUGEE COSTS	72010.01 	29
2447176	Asian Development Bank (ASDB)		Lombard Asia III LP			24030.02 	22
24525991	Norway	I.5.a. Government & Civil Society-general	AMMAN SEMINAR ON REFUGEES AND MIGRATION	AMMAN SEMINAR ON REFUGEES AND MIGRATION		72010.01|11120.06 	81
19713228	Switzerland	VIII.1. Emergency Response	THAILAND UNHCR FLCHTLINGE MYANMAR	EMERGENCY/DISTRESS RELIEF		72010.01 	63
16820229	European Communities (EC)	VIII.1. Emergency Response	ECHO/CAF/254/2001/01000 - AIDE HUMAN	AIDE HUMANITAIRE		72010.01 	55
17814822	Sweden	VIII.1. Emergency Response	SV KYRKAN IDPS COLOMBIA02	HELP TO INTERNALLY DISPLACED PEOPLE		72010.01 	63
28636978	Switzerland	VIII.1. Emergency Response	WFP Contributions 2003-2006	WFP CONTRIBUTIONS 2003-2006	WFP Contributions 2003-2006	72040.01 	84
11084213	Spain	I.5.a. Government & Civil Society-general	CLIMA IBEROAMERICANO	CLIMATE		15140.02 	30
27066950	United Nations Development Programme (UNDP)		RECOVERY-DEVELOPMENT OF THE SAKHA REPUBLIC	EMERGENCY: RECOVERY-DEVELOPMENT OF THE SAKHA REPUBLIC		73010.01 	98
19231335	Germany	III.1.a. Agriculture	GOVERNMENT CONTRIBUTIONS VIA NGO	GOVERNMENT CONTRIBUTIONS VIA NGO		92005.01|15105.01 	67
21989961	Portugal	I.5.a. Government & Civil Society-general	PROBATORY TRAINNING FOR ASSISTANT INSPECTORS	PROBATORY TRAINING FOR ASSISTANT INSPECTORS		15130.03 	90
27950932	Germany	I.6. Other Social Infrastructure & Services	Integrated Experts	INTEGRATED EXPERTS	Integrated Experts	15110.01 	57
7552316	European Communities (EC)	VIII.1. Emergency Response	EPIDEMIE FIEVRE JAUNE	EPIDEMIE FIEVRE JAUNE		72020.01 	45
19667258	Switzerland	VIII.1. Emergency Response	KOSOVO / COOF / SOCIAL HOUSING MESP	EMERGENCY/DISTRESS RELIEF		72010.01 	63
13890772	Finland	VIII.1. Emergency Response		REPATRIATION OF ANGOLAN REFUGEES		72010.01 	35
14361676	Netherlands	I.5.a. Government & Civil Society-general	OPLEIDING DIPLOMATEN/LOD19 VER	GOVERNMENT ADMINISTRATION		15140.01|15110.03 	58
27246992	Germany		AID TO FRONTIER PROTECTION AUTHORITIES	AID TO FRONTIER PROTECTION AUTHORITIES		15140.02 	79
16130018	Switzerland	VIII.1. Emergency Response	KOBE PERU - MILCHPRODUKTE	EMERGENCY/DISTRESS RELIEF		72040.01 	53
23408105	United Nations Development Programme (UNDP)	I.5.a. Government & Civil Society-general	Legislative Reform	LEGAL AN JUDICIAL DEVELOPMENT		15130.03 	50
36457304	Norway	I.5.b. Conflict, Peace & Security	Peace building activities	PEACE BUILDING ACTIVITIES	Peace building activities	15220.01 	78
24604211	Sweden	I.5.b. Conflict, Peace & Security	OPC FRAME 2005-2006 SOUTH	CIVILIAN PEACE-BUILDING, CONFLICT PREVENTION AND RESOLUTION		15220.01 	87
2407689	Asian Development Bank (ASDB)		Power System Development			23005.01 	27
11706608	Norway	XI. Refugees in Donor Countries		REFUGEES IN NORWAY		93010.01 	21
39321190	United Nations Children s Fund (UNICEF)	VIII.1. Emergency Response	4057. Emergency supplies - WES	EMERGENCY SUPPLIES - WES	Emergency supplies - WES	72010.01 	81
3005296	World Bank - International Finance Corporation (IFC)		Establish integrated circuits production facility			32120.03|32120.16|32120.01 	52
