aiddata_id	donor	sector	title	short_description	long_description	aiddata_activity_code	codeRule_characterLength
20099779	Spain	II.2. Communications	VARIOUS COOPERATION FOR DEVELOPMENT PROJECTS	VARIOUS COOPERATION FOR DEVELOPMENT PROJECTS	DIVERSOS PROYECTOS DE COOPERACI&Oacute;N PARA EL DESARROLLO	51010.05 	150
27333955	Netherlands		DZO BG NON-ODA MACROSTEUN	PURCHASE OF AN EQUIPMENT FOR CUSTOMS	NON-ODA MACROSTEUN AAN BULGARIJE T.B.V. AANKOOP VAN APPARATUUR VOOR DE DOUANE	33120.03 	141
97010594	United States	IV.2. Other Multisector	Administration and Oversight	ADMINISTRATION AND OVERSIGHT	Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training	91010.01 	559
32633617	Ireland	I.5.a. Government & Civil Society-general	IMRS - Support to NGOs - Irish - IMRS - GENERAL - Personnel support	STRENGTHENING CIVIL SOCIETY	IMRS - Support to NGOs - Irish - IMRS - GENERAL - Personnel support	92030.01 	164
38425856	United States	VIII.1. Emergency Response	Humanitarian Assistance	HUMANITARIAN ASSISTANCE	Humanitarian Assistance through the Department of Defense's Overseas Humanitarian, Disaster and Civic Aid (OHDCA).	72010.01 	163
2000087	Inter-American Development Bank (IADB)		Integrated Compensatory Education Program	Elementary Education Program.	"This project will increase access to primary education among disadvantaged children living in nine selected states-Colima, Chihuahua, Mexico, Nayarit, Queretaro, Quintana Roo, Sinaloa. Sonora and Zacatecas-providing improved opportunities for children living in small and/or isolated communities and for those born into homes where the parents have little or no formal education of their own. At the same time, parents will he provided informal, first-time instruction in child-rearing. A separate component of the program will promote literacy through the recruitment and training of approximately 97,000 community-based workers, through adult-education programs administered by the Instituto Nacional para la Educacion de Adultos, INEA. Overall, the goals of the primary education component of the program are to improve formal primary education in 385 municipalities displaying educational indicators below the national average and an additional 72 municipalities made up of indigenous communities, thus benefiting an estimated 1.1million children. In the second major component, to he implemented in 23 states, children receiving ""community education""-in remote communities with less than 100 inhabitants-will see the quality of education improved in 18,000 schools through the definition of clear curricula, the provision of teachers' guides and other learning materials and the construction of an additional 14,000 new schools. In a series of activities related to parenting, roughly 76,000 parents will benefit from activities designed to stimulate the physical, cognitive, affective and psychomotor development of their children-including guidance in nutrition and instruction in various means of offering emotional and psychological support. Another initiative financed as part of the overall program will permit the Consejo Nacional de Fumento Educativo, CONAFE, to concentrate on preschooling for a total of over 90,000 four and five year-olds in rural communities."	11230.02|12240.05|11220.05|11220.03|11220.02|11110.06|11220.06|11240.02|11220.04|11230.03 	2053
24535216	Norway	I.5.a. Government & Civil Society-general	BG CAP. DEV. CIVIL SOCIETY FOR ACCOUNTABLE GOVERNANCE	BG CAP. DEV. CIVIL SOCIETY FOR ACCOUNTABLE GOVERNANCE	BLOCK GRANT FOR FINANCING COMPETENCE  AND CAPACITY DEVELOPMENT FOR NORWEGIAN CHURCH AID (NCA) STAFF AND PARTNERS, ON NCA'S GLOBAL STRATEGIC PLAN 2005-2009 THEMATIC PRIORITY:  CIVIL SOCCIETY FOR ACCOUNTABLE GOVERNEANCE	16010.07|15150.01|15140.04|91010.01 	326
1964452	Asian Development Bank (ASDB)		GARUNG HYDROELECTRIC PROJECT		$19.8 million for the construction of a 24 MW hydroelectric power plant at Garung in Central Java together with a 70 km. transmission line.	23030.02|23040.03 	170
23265349	European Communities (EC)	VIII.1. Emergency Response	REINTEGRATION PROGRAMME FOR RETURNEES AND DISPLACED PEOPLE	REINTEGRATION PROGRAMME FOR RETURNEES AND DISPLACED PEOPLE		72010.01 	119
16527344	United States	VIII.1. Emergency Response	USAID - PL-480 TITLE II - VOLUNTARY ORGANIZATIONS - OCEAN FREIGHT	EMERGENCY FOOD AID : VOLUNTARY ORGANIZATIONS - OCEAN FREIGHT	Ocean Freight  Sponsor: CARE 750 MTNS of VegetableOil4Liter	72040.01 	187
22087942	Switzerland	IV.2. Other Multisector	CONTRIBUTION D'UNE COMMUNE (SION)	CONTRIBUTION D'UNE COMMUNE (SION)	CONTRIBUTION D'UNE COMMUNE (SION)	72010.01 	102
12558048	Italy	VIII.2. Reconstruction Relief & Rehabilitation	REHABILITATION OF ROAD AND ELECTRICITY DISTRIBUTION PLANT	REHABILITATION OF ROAD AND ELECTRICITY DISTRIBUTION PLANT		73010.04|73010.02 	117
93533794	Cyprus		Cyprus Technical Assistance Scholarship Program		1 long-term scholarship for 'Master in Public Sector Management - Cyprus International Institute of Management' (1 year), 	15120.01|11420.06 	172
2426787	World Bank - International Bank for Reconstruction and Development (IBRD)		Power Agriculture and Industry Project	(Historic)Multisector ((Historic)Economic management): 100	The Fourth Development Project for Southern Italy will further support the 12-year plan for economic development. The Bank already made three loans towards this program. The Government of Italy submitted a number of projects in three categories: industry, irrigation, and electric power. They are all designed to meet the established needs of the Southern Italy economy. A final selection was made consisting of 10 industrial projects, one irrigation project and three power projects. The Flumendosa irrigation project is one integral part of the Cassa program in Sardinia and is the only large single opportunity to increase agricultural production on the island. The three power projects, two on the mainland and one in Sicily, will all be needed to meet the growing demand for electricity which is evidence of the success of the Cassa program to foster the economic development of southern Italy. The various industrial plants, of which seven are on the mainland, two in Sicily and one in Qardinia, will complement the projects of the Cassa program. The impact of the project on the economy of the region will be very significant. The increase in farm production will provide additional business to traders, processors, transporters of agricultural commodities, as well as to those who supply the farmers with goods and services. The project will also have a favorable influence on employment, the number of man-days in agriculture alone will increase dramatically.	23040.01|31140.02|32105.01|23020.01 	1567
37446971	Spain	I.5.a. Government & Civil Society-general	STRENGTHENING SKILLS IN THE PROMOTION AND DEFENSE OF HUMAN RIGHTS IN CHIAPAS	HUMAN RIGHTS	EL PROYECTO PRETENDE EL RECONOCIMIENTO DE LOS DERECHOS DEL PUEBLO IND&Iacute;GENA DE CHIAPAS, LA DEFENSA DEL TERRITORIO Y EL FORTALECIMIENTO DE ACTORES SOCIALES QUE DEFIENDAN LA VIGENCIA DE DERECHOS HUMANOS. PRINCIPALMENTE PROPONE ARTICULAR LAS ORGANIZACIONES SO	16010.05|15150.02|15150.07 	353
2430796	World Bank - International Development Association (IDA)		India First Programmatic Statistical Strengthening Credit	Public Administration, Law, and Justice (Central government administration): 100	"2.  Operation Objectives       <br>The objective of the proposed operation is to support the implementation of a government reform program to   strengthen the state statistical systems and to integrate them more effectively into the national system.  The credit   will focus on implementing specific recommendations of the NSC report on strengthening the administrative   statistical system.  It will help in institutionalizing national minimum standards across states for 20 core state   statistical activities identified in the government reform program.  These activities generate the source data for the   most important economic and social statistics, critical for planning and policy making.  Overall, the proposed   credit supports the implementation of the mission statement of the Indian statistical system, that is, ""to provide,   within the decentralized structure of the system, reliable, timely and credible social and economic statistics, to   assist decision making within and outside the Government, stimulate research and promote informed debate   relating to conditions affecting people's life.""     "	15140.03|16010.08|15110.03 	1262
15459895	Denmark	VIII.2. Reconstruction Relief & Rehabilitation	HUMAN RESOURCES SUPPORT	IMPROVEMENT OF THE CRISIS MANAGEMENT IN ERITREA	To contribute towards the improvement of the crisis management of relief and rehabilitation efforts to meet the needs of the war and drought affected population in eritrea.	73010.01|72050.01 	245
36303034	Norway	I.5.a. Government & Civil Society-general	Consultant for evaluation of Madagascar project (HIMO Communal)	PUBLIC SECTOR FINANCIAL MANAGEMENT	Recruitment of one consultant to participate in a mid-term evaluation of a rural development project in Madagascar.	43040.01 	215
2426600	World Bank - International Bank for Reconstruction and Development (IBRD)		Power Program 1962 Project	(Historic)Electric Power & Other Energy ((Historic)Electric power and other energy adjustment): 100	The Fourth CFE Power Project for Mexico will provide a loan of $130,000,000 to the Comision Federal de Electricidad (CFE) to complete its 1962-1965 construction program. The CFE is an autonomous government agency created in 1937 to construct and operate electric power facilities. In order to increase the power supply, the CFE has implemented an expansion program that will construct new power plants and add new generating plants, substations, and transmission lines. By financing the costs of this program, it is hoped that the project will: 1) meet Mexico's increased demand for generating capacity; 2) provide an adequate reserve in the country's generating capacity; 3) replace the electric power presently being imported from the United States; 4) provide transmission and substation capacity; 5) expand distribution facilities; and 6) expand electric power service to rural areas.	23020.01|23040.01|23040.03|23040.02 	1016
97870632	United States	III.1.a. Agriculture	Administration and Oversight	ADMINISTRATION AND OVERSIGHT	GFSI: Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering tr	91010.01 	559
2017386	OPEC Fund for International Development (OFID)		Balkan Velayat Water Supply		With the inhospitable Karakum desert occupying 80% of the total land area, Turkmenistan is the driest country in Central Asia, measured in terms of the availability of its water resources.  This situation has been exacerbated by the disastrous  exploitation of the Aral Sea and its feeder rivers for cotton irrigation. Over the past 30 years, the Sea has shrunk to a fourth of its previous size, and the water level has dropped by nearly 20 meters. These developments have caused the contamination and rising salinity of the ground water, the Amu Darya River and the Karakum Canal, the country’s main sources of drinking water. Moreover, as in other former Soviet republics, the water supply transmission and distribution systems are in dreadful condition.  Half of all treated water is lost through leakage, while another 50% becomes contaminated as it flows through deteriorated distribution lines.  Currently, over one-third of the population has no access to clean drinking water. Conditions are particularly bad in Balkan Velayat (district), where water rationing is particularly frequent and water-borne diseases prevalent. Nearly all of the velayat’s water is drawn either from the Karakum Canal or from wells in the Yaskhan fields, but these sources are becoming exhausted, in part because of a rapid increase in population size. This loan will co-finance an initiative to improve the availability and quality of drinking water for the velayat’s 400,000 inhabitants. To achieve this goal, the project will implement a wide range of activities to prevent water losses and contamination and to increase coverage and  efficiency. Over 145 new wells will be drilled, a 40 km-long transmission line will be installed to connect the Yaskhan area with the city of Nebitdag, the entire water transmission and distribution network will be rehabilitated and expanded, and reservoirs, pumping stations and wastewater treatment stations will be built. The new wells will double the amount of water available from the Yaskhan source to 70,000 m3 per day. The improvements undertaken by the project are expected not only to overcome current water shortages but also to satisfy projected demands to the year 2005.	14020.05|14020.04|14040.04 	2242
50072331	United States	VIII.1. Emergency Response	Crisis Assistance and Recovery	CRISIS ASSISTANCE AND RECOVERY	Provide goods, personnel, services and assistance to meet basic human needs in order to foster transition from relief according to principles of universality, impartiality and human dignity. This element should be done, when possible, as part of an integrated, coordinated and/or multi-sectoral approach. [Enterprise - Non United States Unknown]	72010.01 	408
2401494	European Bank for Reconstruction & Development (EBRD)		Kaunas trolleybus modernisation		Upgrade of trolleybus infrastructure and provision of new equipment.  	21020.03 	104
38946021	European Communities (EC)	VIII.3. Disaster Prevention & Preparedness	Sixth DIPECHO Action Plan for South East Asia	SIXTH DIPECHO ACTION PLAN FOR SOUTH EAST ASIA	Strengthening Assets and Capacities of Communities and Local Governments for Resilience to Disasters_ Year 2 (ACCORD-2)	74010.03 	212
40519893	International Fund for Agricultural Development (IFAD)		Integrated Rural Rehabilitation Programme in Maniema Province	<br>	Following devastation in the recent war, the Maniema Province suffers from chronic<br>food shortages, low incomes and lack of social services. An IFAD grant will work to<br>rehabilitate agricultural production, open up access to markets and improve incomes<br>and well-being by improving access to water and health care in the most vulnerable areas<br>of the province.<br>	31120.01|12005.01|14030.01|43040.05 	440
2419672	World Bank - International Development Association (IDA)		CAPITZN PROG/IDA REF	Public Administration, Law, and Justice (Central government administration): 78, Agriculture, fishing, and forestry (General agriculture, fishing and forestry sector): 6, Health and other social services (Health): 6, Education (General education sector): 6, Public Administration, Law, and Justice (Compulsory pension and unemployment insurance): 4		31105.01|16010.02|15140.01|16020.05|12005.01|11105.01 	371
40325122	Global Environment Facility (GEF)		Enabling Activities for the Preparation of Initial Communication		description:The objective of this project is to support the preparation of the initial national communication related to UNFCCC.;other description:Project objectives  25. Article 12.5 of the UNFCCC requires Parties to prepare national communications within three years of ratifying the Convention. As a least-developed country, Zambia may make its initial national communication at its discretion. However, the Government of Zambia is fullycommitted to the implementation of the UNFCCC, and hence, it intends to prepare and submit its initial national communicaiton within three years after the approval of the funding for this proposal.  26. Thus, the main objective of this proposal is to enable the country to fulfill its commitments and obligations as required by Articles 4.1 and 12.1 of the Convention, especially the preparation and the reporting of its initial national communication as required by Article 12.1 (a), (b) and (c) of the UNFCCC based on the recommended COP2 guidelines and format for non-Annex 1 Parties.  27. Specifically, the objectives are:  (a) to critically review the existing data with a view to identifying and filling gaps.  (b) To harmonize the various climate change programmes undertaken in Zambia and develop a plan of action based on the past and existing activities.  (c) To enable Zambia undertake various mitigation assessments so as to choose appropriate mitigation options or technologies, and to enhance and consolidate the ongoing and completed mitigation assessments.  (d) To enable Zambia prepare pilot programme for use to demonstrate mitigation and adaptation strategy.  (e) To integrate climate change concerns, and measures into other developmental planning processes and programs.  (f) To enable Zambia prepare its National Action Plan to mitigate and adapt to climate change  (g) To enable Zambia create strong public awareness programme on climate change.  (h) To strengthen and enhance the scientific and technical capacity within relevant sectors of the country so that it can sustain all aspects of its activities related to the implementation of the Convention, including the preparation of national communications. This will be achieved by strengthening the capacity of appropriate national institutions.  Project Description  28. This proposal consists of nine clearly identified activities, each of which is briefly described as follows:   Activity 1: Establishment of the Project Management and National Study Teams  Major outputs:  33. the major outputs of this proposed activity will be:  (a) Estabalishment of the PMT and NST  Activity 2: GHG inventories  Major ouptuts:  39. The major outputs of this proposed activity will be:  (a) A critically reviewed and fully harmonized and comprehensive GHG inventory based on the results of the USCSP and the GTZ studies, which may be updated for the year 1994, so that it can be used as a basis for the selection of mitigation technology optoins  (b) identification of shortcomings and gaps of the IPCC Guidelines in relation to the local conditions  (c) A description of any original research needed to develop and/or apply new emission factors for specific activities.  (d) Recommendations on areas of targeted research to improve future inventories and to suggest revisions to the existing IPCC GHG inventory methodology  (e) A mechanism for regular updating of the inventory  (f) Strengthening of the inventory study team, drawing from the expertise of all previous studies  (g) Workshop report  Activity 3: Programs to address climate change and its adverse impacts, including abatement and sink enhancement  Major outputs:  45. the major outputs of the proposed activity will be:  (a) Identification of mitigation options  (b) Recommendations on reducing the number and intensity of emissions from various sources and the enhancement of sinks  (c) Preparation of the first national mitigation strategy for the national communicaiton  (d) Workshop report  Activity 4: Policy options for monitoring systems and response strategies for impacts  Major outputs  52. The major outputs of the proposed activity will be:  (a) Important baseline data required for assessing climate change vulnerability and adaptation options.  (b) A comprehensive vulnerability assessment for various sectors based on established procedures  (c) Policy options for adequate monitoring systems and response strategies for climate change impacts on terrestrial ecosystems  (d) Workshop report  Activity 5: Policy frameworks for implementing adaptation measures and response strategies  Major outputs:  56. The major outputs of the proposed activity will be:  (a) identification of adaptation 9stage 1) options  (b) Policy frameworks for implementing adaptation measures and response strategies  (c) Workshop report  Activity 6. Building capacity to integrate climate change concerns into planning  Major output  58. The capacity of the national development planners was built or strengthened.  Activity 7. Programmes related to sustainable development, research, public awareness, etc.  Major outputs  62. The major outputs of the proposed activity will be information packages, video aids, relevant publication and demonstrable community driven project.  Activity 8. Provision of other information.  Activity 9. Preparation of national communication  Major outputs:  68. The major output of this proposed activity will be:  (a) Designation of Zambia's National Focal Point for the UNFCCC to enable Zambia fully participate in and benefit from global programmes on climate change.  (b) The initial National Communication to be submitted to the UNFCCC Secretariat.        ;implementation status:Project Completed;	41081.01|41020.02|41010.03|41010.02|41082.01 	5765
20211971	Canada	I.5.b. Conflict, Peace & Security	IRAQ MINE ACTION COORDINATION	IRAQ MINE ACTION COORDINATION	THEMES: 0102 - HUMAN MIGRATION/REFUGEES, 0108 - PEACE AND SECURITY  EXPECTED IMPACT / LONG-TERM RESULTS: DIMINISHED HUMANITARIAN IMPACT OF LANDMINES.   EXPECTED OUTCOMES / MEDIUM-TERM RESULTS: COORDINATED, IMMEDIATE, APPROPRIATE AND EFFECTIVE RESPONSE TO EMERGENGY MINE ACTION NEEDS THROUGH UNMAS, UNOPS, UNICEF AND UNDP.   EXPECTED OUTPUTS / SHORT-TERM RESULTS: MINE ACTION COORDINATION TEAM NATIONAL MINE ACTION COORDINATION MECHANISM MINE ACTION PROGRAM DESIGN MRE PLAN ESTABLISHED AND IMPLEMENTED VICTIM ASSISTANCE DATA COLLECTED EOD TEAMS MDD TEAMS IMSMA FOR IRAQ SAFETY TRAINED UN AND NGO STAFF   	15250.01|16010.05 	664
34936726	United Nations Children s Fund (UNICEF)	I.5.a. Government & Civil Society-general	4199. Consultations with children and young people	CONSULTATIONS WITH CHILDREN AND YOUNG PEOPLE	Consultations with children and young people	16010.05 	141
23378369	United Nations Development Programme (UNDP)	I.5.a. Government & Civil Society-general	Early Warning System in Jordan	ECONOMIC AND DEVELOPMENT POLICY/PLANNING	Enhanced national and local capacities to plan, monitor, report and evaluate the MDGs and related national development priorities, including within resource frameworks	74010.06|15110.03|15140.03 	240
28228237	Netherlands	I.5.a. Government & Civil Society-general	KAB FIELD SURVEY URUZGAN	ECONOMIC AND DEVELOPMENT POLICY/PLANNING	KAB VELDONDERZOEK DOOR HET TRIBAL LIAISON OFFICE/KABUL TER VOORBEREIDING VAN DE CIVIL ASSESSMENT IN URUZGAN	15150.01 	174
34112258	United States	VIII.1. Emergency Response	2nd Quarter Funding Refugee Processing Havana	2ND QUARTER FUNDING REFUGEE PROCESSING HAVANA	United States Population Migration and Refugee Assistance Appropriation 1143.  Protection and assistance needs of refugees migrants and conflict vicitms worldwide. [U.S. Government - Department of State]	72010.01|72050.01 	296
96977169	United States	IV.1. General Environment Protection	Natural Resources and Biodiversity	NATURAL RESOURCES AND BIODIVERSITY	Conserve biodiversity and manage natural resources in ways that maintain their long-term viability and preserve their potential to meet the needs of present and future generations. Activities include combating illegal and corrupt exploitation of natural resources and the control of invasive species. Programs in this element should be integrated with the Agriculture Area under Economic Growth and Conflict Mitigation and Reconciliation Area under the Peace and Security Objective, when applicable a	41010.02|41030.03|41030.01|41030.02 	571
38362555	United States	I.5.a. Government & Civil Society-general	Public Sector Executive Function	PUBLIC SECTOR EXECUTIVE FUNCTION	Assist executive offices, ministries, and independent governmental bodies to operate more efficiently and effectively; and assist executive branch offices and citizens to incorporate democratic structures and principles into state building, their ongoing systems of governance, and public administration services. Assist with policies, procedures, and skill sets (including leadership and strategic management) to guide operations; implementation and enforcement of laws, regulations and policies; li [Enterprise - United States Unknown]	15130.06|15150.05|15110.04|15140.04 	604
18451789	United States	I.5.a. Government & Civil Society-general	TAX TEAM INTERMITTENT ADVISOR - TIATA FUNDS AWARDED	PUBLIC SECTOR FINANCIAL MANAGEMENT	TAX TEAM INTERMITTENT ADVISOR - TIATA FUNDS AWARDED	15120.02|15110.03|15120.03|51010.01 	139
35	African Development Bank (AFDB)		Road Maintenance		The project which is an integral part of the triennial roads maintenance programme, aims specifically at preserving the investment made by the State on the major road network, including those made in respect of engineering structures; bringing transport costs on this network down to an acceptable and stable level; improving links between the agricultural and forestry production regions and the consuming centres; participating in the institutional strengthening of highway administration and preparing appropriate solutions for improvement of unpaved roads carrying considerable traffic. The project is co-financed with the IBRD (UA22.74 million). The ADB loan will be used to finance 100 per cent of the foreign exchange cost and 26.9 per cent of the local cost of the project.	21020.02 	800
40090383	Islamic Development Bank (ISDB)		Reconstruction of Flood Affected Infrastructure		To reconstruct &amp; equip some primary schools destroyed or damaged by<br>floods and torrential rains, including the reconstruction of one bridge.<br>	11120.05|73010.04 	201
2421272	World Bank - International Development Association (IDA)		Universities Investment Project	Education (Tertiary education): 84, Public Administration, Law, and Justice (Central government administration): 16	The objectives of the project are to support the government's program to consolidate and develop the universities by:  (a) rationalizing and strengthening the institutional framework for higher education, in both the public and the private sectors; (b) limiting the growth of government budgetary resources devoted to the public universities by promoting cost sharing and improved investment planning; and (c) improving the quality of the teaching and research delivered at the public universities.  The project consists of two major components.  At the central level, it will strengthen the Commission for Higher Education, reform the Student Loan Scheme, carry out relevant studies, support applied research, and implement the project.  At the six public university institutions, the project will support subprojects concerned with institutional development, staff development in key areas, and the supply of teaching and related equipment, especially for science and engineering.	11182.01|11420.07|11110.04|11420.05|11420.06|11420.02 	1131
1998933	Inter-American Development Bank (IADB)		Farm Research and Extension Services	Agricultural Research and Development	The Government of Jamaica has assigned high priority in its development strategy to agricultural production, particularly of food crops for domestic consumption. To help achieve this goal, the Government is seeking to reorganize and strengthen its farm research and extension services. In 1979 the Bank supported this objective with a loan of $6.4 million from the Fund for Special Operations. The loan will be used by the nation's Ministry of Agriculture to establish the institutional framework and build the facilities needed to modernize its farm extension services. Execution of the project will particularly benefit small-scale farmers who have holdings of five acres or less and account for 79 per cent of the nation's farms; and whose per capita income is under $180 a year.	31110.03|31181.02|31120.05 	858
21848637	Norway	VIII.1. Emergency Response	CIV/ CHOLERA AND EMERGENCY HEALTH KI	CIV/ CHOLERA AND EMERGENCY HEALTH KI	ANSV.ENHET/KOSTSTED: AVDELING FOR FN-SP&Oslash;RSM&Aring;L, FRED OG FORSONING/SEKSJON FOR HUMANIT&AElig;RE SP&Oslash;RSM&Aring;L	72020.01|72050.01 	203
23596635	Austria	I.2.b. Basic Health	Small-scale commitments aggregated by sector and recipient	SMALL-SCALE COMMITMENTS AGGREGATED BY SECTOR AND RECIPIENT		99810.01 	119
2417601	World Bank - International Bank for Reconstruction and Development (IBRD)		Rural Poverty Reduction Project - Minas Gerais	Energy and mining (District heating and energy efficiency services): 25, Transportation (Roads and highways): 25, Water, sanitation and flood protection (Sewerage): 20, Agriculture, fishing, and forestry (General agriculture, fishing and forestry sector): 15, Public Administration, Law, and Justice (General public administration sector): 15	The objective of the Rural Poverty Reduction Project is to assist the State of Minas Gerais to reduce high levels of rural poverty by: (a) improving well being and incomes of the rural poor; (b) increasing the social capital of rural communities to organize collectively to meet own needs; (c) enhancing local governance by greater citizen participation and transparency in decision-making; and (d) fostering closer integration of development policies, programs and projects at the local level.  It consists of three components.  Component 1 (Community Subprojects) provides matching grants to rural community associations to finance approximately 1,860 socio-economic infrastructure and productive subprojects (up to US$50,000 each) identified by these groups as priority investments that will improve community well-being and benefit around 93,000 families.  Component 2 (Institutional Development) will finance technical assistance and training to increase capacity of implementing entities including municipal councils, community associations and the state technical unit.  Component 3 (Administration, Supervision, Monitoring and Evaluation) will finance incremental costs (excluding salaries) of project administration and coordination, including supervision, monitoring and impact evaluation.	43040.03|15150.02|43040.05 	1690
40300813	Global Environment Facility (GEF)		Initial Assistance to Colombia to Meet its Obligations Under the Stockholm Convention on Persistent Organic Pollutants (POPs)		description:The objectives of the project are:    (i) to prepare a National Implementation Plan (NIP);   (ii) to build capacity support for Enabling Activities; and  (iii) to help develop indicators for incremental costs through the application and test of techniques for cleaning POPs-contaminated sites.     The project will help develop and implement priority policy and regulatory reform, capacity building and investment programs as mandated by the Convention.;implementation status:Project implementation satisfactory.  Most technical assistance activities are underway, at various levels of implementation: a) the Dioxin and Furan Inventory has been completed; b) ongoing activities include the Evaluation of the Institutional and Legal Frameworks, Inventories of Obsolete Pesticides and PCBs and Regional Dissemination Workshops; and c) contracts are in process for Evaluation of Health Impacts, Socio-economic impacts of eliminating POPs and Risk Management Assessment.  Administrative mechanisms are in place, and coordination between the Bank and the Ministry of Environment is being handled effectively.  Disbursements reached roughly US$80,000.  The Bank is drafting a Grant Agreement for transfer of additional US$226,000 from the Canadian Trust Fund for POPs to Colombia to carry out pilot remediation activities of POPs contaminated sites.;	41020.01|41010.02|41010.03 	1484
2444590	Andean Development Corporation (CAF)		Urban Infrastructure and Drainage System Program in Sãn Jose do Rio Preto		Eliminate structural deficiencies in flood critical points, improving road infrastructure and drainage; and improve service quality in surrounding areas	43030.05|21020.02|41050.01|14020.04 	229
34679668	United Nations Development Programme (UNDP)	I.5.b. Conflict, Peace & Security	UGA06303 UNDP-GULU SUB OFFICE	SECURITY SYSTEM MANAGEMENT AND REFORM	CONFLICT: Strengthened national capacities, including the participation of women, to prevent, reduce, mitigate and cope with the impact of violent conflict	15210.01|15150.05|42010.01|15140.01|15150.09 	224
2403995	Inter-American Development Bank (IADB)		Food Policy Seminar		Ensuring adequate supplies of food for their population is a growing problem for many countries in Latin America. Progress in food production has been severely hampered by such worldwide problems as inflation, high-cost energy and slow economic growth. As a step towards deciding how to meet these challenges, the Bank in 1981 approved a $40,000 technical cooperation grant from the Social Progress Trust Fund for a three-day seminar held in Mexico City Feb. 11-13 on food production and distribution strategies. Emphasis at the seminar was placed on the experiences of various countries in food production and distribution, the external financing of agricultural development, the impact of food on Latin America's international trade and the foundation of food strategies.  	31181.01 	797
38183575	United States	I.5.a. Government & Civil Society-general	Democracy, Human Rights and Labor Program	DEMOCRACY, HUMAN RIGHTS AND LABOR PROGRAM	Democracy, Human Rights and Labor Program [through NGO - United States Unknown]	15150.05|16020.01|15150.07 	164
2404580	Asian Development Bank (ASDB)		Agricultural Education		230,000 to prepare a project for upgrading agricultural education at the technician level.  The technical assistance will finance a study of the country's development plans for the agricultural sector in relation to the need to produce trained manpower.  It will identity the educational and physical resources required to meet training needs and strengthen existing training institutions.	31182.01|31110.02|31181.01 	414
97828357	United States	III.1.a. Agriculture	Agricultural Sector Productivity	AGRICULTURAL SECTOR PRODUCTIVITY	GFSI: Sustain the productivity of the agricultural sector through investments that foster increasing returns to land, labor, and capital. Targeted interventions to male and female producers provide improvements in technology and management practices, expanded access to markets and credit, increased organizational and market efficiency, and restoration and protection of resiliency in production and livelihood systems. [through U.S. Government - U.S. Agency for International Development]	31120.01 	557
37819738	United States	I.5.a. Government & Civil Society-general	Managing Public Relations in a Democracy	MANAGING PUBLIC RELATIONS IN A DEMOCRACY	Managing Public Relations in a Democracy: AMENDMENT #1: To increase transportation cost in the amount of $103.89.  All else remains the same.	15150.05 	224
33771264	United States	I.5.a. Government & Civil Society-general	Program Support (Rule of Law)	LEGAL AN JUDICIAL DEVELOPMENT	Develop and conduct needs assessments baseline studies targeted evaluations special studies or other information-gathering efforts specifically for the design monitoring and evaluation of USG-funded programs. This sub-element may also include developing and disseminating best practices and lessons learned testing demonstration and/or pilot models or the preparation of strategic plans and other short-term programming tasks. Note: All such activities that are carried out by partners as an in [U.S. Government - U.S. Agency for International Development]	15130.01 	617
12171324	Australia	I.5.b. Conflict, Peace & Security	UNDP MINE CLEARANCE PROJECT	UNDP MINE CLEARANCE PROJECT	A $1 million contribution  to the UNDP Accelerated Demining Project (ADP) in Mozambique was approved in December 1997. The contribution, to be paid over 3 years, will be used to  enhance the national mine clearance capability in Mozambique.  The funds wi	15250.01 	311
11078406	Spain	I.5.a. Government & Civil Society-general	AI. XX CURSO DE MUESTREO CON APLICACIONES A ENCUESTAS DE HOGARES	COURS ECHANTIL/APPLIC. ENQUETE FOYER		16010.08 	103
2424546	World Bank - International Bank for Reconstruction and Development (IBRD)		Telecommunications Project (03)	Information and communications ((Historic)Telecommunications and informatics): 100	The project consists of: (a) installation of about 41,000 additional lines of local automatic telephone exchange equipment; (b) expansion of the local cable network and subscriber facilities to provide about 36,000 additional individual connections, as well as about 320 additional public call boxes to be installed in low-income urban areas with total population of over 200,000; (c) installation of two long-distance automatic exchanges with about 2,200 terminations; (d) installation of long-distance equipment on various routes to provide about 2,400 additional circuits; (e) expansion of the telegraph network by 300 channels; (f) installation of 600 teleprinters at subscribers premises; and, (g) installation of about 200 long-distance public call offices in municipalities and rural areas with populations of 2,000 or more, currently without service, in order to provide telephone access to about an additional 400,000 people.	22005.01|22040.02|22020.01|22020.02 	1050
